image_path,articleType,group
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/000315.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/041333.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/159527.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/029227.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/140853.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/116786.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/033344.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/085567.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/065887.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/113141.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/081033.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/182165.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/135102.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/163921.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/051622.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/033123.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/059301.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/010045.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/053142.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/044769.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/189055.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/060004.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/148583.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/019277.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/172854.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/190697.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/016844.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/034450.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/046093.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/184740.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/154665.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/091016.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/175839.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/119505.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/111356.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/143620.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/188758.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/055506.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/033549.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/068394.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/160492.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/047095.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/124509.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/150039.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/164240.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/183987.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/093891.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/096397.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/055093.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/155749.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/176420.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/063965.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/077262.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/039643.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/128238.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/175243.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/168174.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/140229.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/076291.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/053320.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/102521.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/006375.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/059878.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/125337.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/174075.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/064849.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/012897.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/036769.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/129895.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/015276.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/097168.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/157981.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/046122.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/127299.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/123619.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/031334.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/098767.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/109191.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/136158.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/100312.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/191911.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/102272.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/093791.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/120396.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/004925.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/140211.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/003626.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/153269.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/168535.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/181419.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/179697.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/163361.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/031098.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/151852.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/151317.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/067485.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/174400.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/028755.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/027572.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/034756.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/143560.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/113358.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/119033.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/010124.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/152891.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/186516.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/164921.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/057249.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/184190.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/077540.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/136210.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/048287.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/087268.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/051567.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/115386.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/092854.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/091093.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/180510.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/152731.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/002655.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/039869.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/000920.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/046494.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/000378.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/163170.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/101953.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/023094.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/000530.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/153381.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/083106.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/059507.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/190565.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/016205.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/025609.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/043120.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/135096.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/015695.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/124873.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/063992.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/019061.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/175436.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/038486.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/039233.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/141561.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/124955.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/163868.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/091216.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/068246.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/032664.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/025243.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/007302.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/184922.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/070284.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/107389.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/144365.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/187816.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/045335.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/174549.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/017754.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/161078.jpg,Outerwear,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/024747.jpg,Skirts,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/110813.jpg,Skirts,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/140055.jpg,Skirts,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/012454.jpg,Skirts,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/072881.jpg,Skirts,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/026269.jpg,Skirts,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/182951.jpg,Skirts,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/051817.jpg,Skirts,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/185879.jpg,Skirts,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/017279.jpg,Skirts,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/006470.jpg,Skirts,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/163013.jpg,Skirts,Clothing
