filename,group,subcategory,split,filepath
000074.jpg,Clothing,skirt,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/000074.jpg
056074.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/056074.jpg
010530.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/010530.jpg
148955.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/148955.jpg
098890.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/098890.jpg
039031.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/039031.jpg
142648.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/142648.jpg
006692.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/006692.jpg
029687.jpg,Clothing,skirt,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/029687.jpg
120427.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/120427.jpg
052009.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/052009.jpg
070499.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/070499.jpg
136961.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/136961.jpg
118663.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/118663.jpg
184822.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/184822.jpg
098593.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/098593.jpg
032127.jpg,Clothing,skirt,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/032127.jpg
092896.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/092896.jpg
189609.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/189609.jpg
168478.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/168478.jpg
020850.jpg,Clothing,skirt,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/020850.jpg
013360.jpg,Clothing,skirt,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/013360.jpg
182734.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/182734.jpg
100615.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/100615.jpg
150048.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/150048.jpg
023599.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/023599.jpg
141975.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/141975.jpg
149032.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/149032.jpg
015762.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/015762.jpg
031931.jpg,Clothing,skirt,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/031931.jpg
037039.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/037039.jpg
152077.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/152077.jpg
137627.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/137627.jpg
117276.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/117276.jpg
146843.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/146843.jpg
079716.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/079716.jpg
184840.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/184840.jpg
009520.jpg,Clothing,skirt,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/009520.jpg
036717.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/036717.jpg
003184.jpg,Clothing,skirt,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/003184.jpg
008746.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/008746.jpg
034188.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/034188.jpg
111938.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/111938.jpg
018139.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/018139.jpg
185030.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/185030.jpg
124245.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/124245.jpg
162491.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/162491.jpg
015449.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/015449.jpg
010255.jpg,Clothing,skirt,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/010255.jpg
032010.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/032010.jpg
161782.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/161782.jpg
184140.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/184140.jpg
066297.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/066297.jpg
118110.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/118110.jpg
159509.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/159509.jpg
138564.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/138564.jpg
148397.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/148397.jpg
081141.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/081141.jpg
006154.jpg,Clothing,skirt,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/006154.jpg
136573.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/136573.jpg
024607.jpg,Clothing,skirt,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/024607.jpg
033626.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/033626.jpg
022427.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/022427.jpg
029251.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/029251.jpg
132965.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/132965.jpg
052586.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/052586.jpg
021226.jpg,Clothing,skirt,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/021226.jpg
179125.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/179125.jpg
126830.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/126830.jpg
134087.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/134087.jpg
031530.jpg,Clothing,skirt,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/031530.jpg
029768.jpg,Clothing,skirt,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/029768.jpg
179094.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/179094.jpg
069140.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/069140.jpg
172247.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/172247.jpg
017523.jpg,Clothing,skirt,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/017523.jpg
097203.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/097203.jpg
174375.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/174375.jpg
003451.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/003451.jpg
019934.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/019934.jpg
000424.jpg,Clothing,skirt,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/000424.jpg
004050.jpg,Clothing,skirt,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/004050.jpg
027483.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/027483.jpg
035787.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/035787.jpg
009986.jpg,Clothing,skirt,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/009986.jpg
089106.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/089106.jpg
043489.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/043489.jpg
073547.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/073547.jpg
046240.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/046240.jpg
012621.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/012621.jpg
112077.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/112077.jpg
022725.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/022725.jpg
055936.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/055936.jpg
033549.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/033549.jpg
184505.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/184505.jpg
063635.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/063635.jpg
114319.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/114319.jpg
023912.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/023912.jpg
177835.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/177835.jpg
128372.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/128372.jpg
020736.jpg,Clothing,skirt,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/020736.jpg
054251.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/054251.jpg
072495.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/072495.jpg
046565.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/046565.jpg
007686.jpg,Clothing,skirt,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/007686.jpg
049469.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/049469.jpg
021143.jpg,Clothing,skirt,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/021143.jpg
082650.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/082650.jpg
115961.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/115961.jpg
049057.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/049057.jpg
006809.jpg,Clothing,skirt,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/006809.jpg
075116.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/075116.jpg
058242.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/058242.jpg
183591.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/183591.jpg
075115.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/075115.jpg
173788.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/173788.jpg
073253.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/073253.jpg
020490.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/020490.jpg
072889.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/072889.jpg
066124.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/066124.jpg
069163.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/069163.jpg
153140.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/153140.jpg
188468.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/188468.jpg
163200.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/163200.jpg
039423.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/039423.jpg
023121.jpg,Clothing,skirt,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/023121.jpg
005928.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/005928.jpg
099147.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/099147.jpg
073072.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/073072.jpg
018338.jpg,Clothing,skirt,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/018338.jpg
182957.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/182957.jpg
181323.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/181323.jpg
141942.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/141942.jpg
134435.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/134435.jpg
004588.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/004588.jpg
183449.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/183449.jpg
031185.jpg,Clothing,skirt,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/031185.jpg
098400.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/098400.jpg
124150.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/124150.jpg
169640.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/169640.jpg
021656.jpg,Clothing,skirt,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/021656.jpg
028483.jpg,Clothing,sling dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/028483.jpg
191606.jpg,Clothing,sling dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/191606.jpg
033455.jpg,Clothing,sling dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/033455.jpg
004741.jpg,Clothing,sling dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/004741.jpg
